keywords,sentiment_coeff,TFIDF
forget,1.2499161056009738,0.0
sun,1.0892523198828423,0.0
dim,1.3261333795022932,0.0
lifted,1.2480863549541623,0.0
bridge,1.1789920200046025,0.0
cook,1.5178189193804634,0.0
h,-1.0455467483198075,0.0
proved,-1.17800709352877,0.0
haste,1.5226566972061448,0.0
places,1.111767052846048,0.0
river,1.0299559643230798,0.0
accident,-1.2828401028762426,0.0
calling,1.1716123560523148,0.0
authorities,-1.2326219278788415,0.0
condition,-1.2424781989216511,0.0
stages,-1.18301106285027,0.0
depressed,1.0568291154320395,0.0
direct,-1.2381042534381446,0.0
win,1.1543524258793798,0.0
washing,-1.1193204822714653,0.0
hungry,1.4636075231561243,0.0
bite,-1.1402581723369598,0.0
trade,-1.255134125849663,0.0
pieces,1.4329518644607275,0.0
j,-1.0630500459202905,0.0
addressed,1.2821922016045793,0.0
captain,1.276064804154823,0.0
calhoun,-1.0986249009422144,0.0
star,1.185380810531302,0.0
leader,-1.1036279161960199,0.0
names,-1.2361223179665997,0.0
career,-1.1192023818666372,0.0
touched,1.3271074363670088,0.0
february,-1.158458415762925,0.0
ships,-1.1124987524629957,0.0
texas,-1.11753001710454,0.0
origin,-1.2584920116899074,0.0
vessels,-1.1549794667945568,0.0
native,-1.1605966267868195,0.0
americans,-1.1387960553394003,0.0
germans,1.0626943881131128,0.0
badly,1.3818403038073857,0.0
somewhere,1.3621749480753926,0.0
atlantic,-1.2299109512414723,0.0
stern,1.244593864946491,0.0
wave,1.3890586282738493,0.0
college,-1.1195610876235425,0.0
opium,1.081029271686157,0.0
foolish,1.4605289265895982,0.0
rid,1.0818436948979508,0.0
slave,-1.102800044478123,0.0
mingled,1.3585719583385576,0.0
needle,-1.083834166564399,0.0
flew,1.2115213250770125,0.0
control,-1.241155919341855,0.0
grief,1.278630390189796,0.0
sweet,1.4135519003835604,0.0
wine,1.2915026020526221,0.0
hitherto,-1.6433699336015526,0.0
forty,-1.0255390846192571,0.0
sleeping,1.4888173596726484,0.0
timid,1.4129575466790634,0.0
promised,1.2879218560934154,0.0
gap,-1.0800017917279778,0.0
oil,-1.076725862618811,0.0
bodies,-1.0859187798281638,0.0
lack,-1.3106794064540637,0.0
circles,-1.1399819486785965,0.0
muttered,1.3600700129491596,0.0
thoughts,1.2265795307309475,0.0
resting,1.2572131350788238,0.0
supply,-1.1700565254207451,0.0
nerve,-1.1581358893139484,0.0
absorbed,-1.0769143782401045,0.0
loose,-1.0266667032180974,0.0
lot,1.4542409549967668,0.0
normal,-1.2365457511464923,0.0
injections,-1.2619819579227043,0.0
midst,1.3671274674874359,0.0
purchase,-1.2161649543031192,0.0
nights,1.4976956390678895,0.0
1000,-1.0727939224960858,0.0
clair,1.0854116932469728,0.0
whistle,1.3192670524333898,0.0
cart,1.23431882159917,0.0
comrade,1.658690937991917,0.0
horse,1.250434659552461,0.0
deserted,1.1666398255018302,0.0
gradually,-1.1082194921318882,0.0
regular,-1.137305633161914,0.0
shouts,1.2686482294792325,0.0
tax,-1.1237951493515084,0.0
current,-1.1138151814324069,0.0
plenty,1.4535927460069145,0.0
companies,-1.1912626294137971,0.0
cannon,1.1314748709519844,0.0
earlier,-1.234930502726841,0.0
commissions,-1.2711052199140076,0.0
perform,-1.130066453239816,0.0
expecting,1.464669044895306,0.0
shipping,-1.3855329901166216,0.0
agitated,1.3370933657332091,0.0
irresistible,1.2965313750244138,0.0
attempted,-1.301572099103843,0.0
acts,-1.197148474183396,0.0
fears,1.4695124939313595,0.0
accompanied,-1.0772741960467551,0.0
resistance,-1.4413519180051346,0.0
aspect,-1.077233755704141,0.0
discovery,-1.271883114801801,0.0
drops,1.2447839998252963,0.0
curtain,1.294183796475873,0.0
implicated,-1.3080233842809286,0.0
protested,-1.3083143268029032,0.0
horrible,1.31023831277917,0.0
scar,-1.086100939170965,0.0
outer,-1.05459293084091,0.0
powerful,-1.1194902631856822,0.0
weakness,-1.1177887384659242,0.0
shirt,1.2625469091831116,0.0
nail,-1.0570461009030805,0.0
bleeding,-1.0948163066633452,0.0
adding,1.2824316459403229,0.0
source,-1.0997953637771896,0.0
denied,-1.1775533619001668,0.0
declared,-1.1159365475205478,0.0
afford,-1.5382958256181476,0.0
swept,-1.0858660282950976,0.0
seize,1.2287342704755573,0.0
downstairs,1.7246087513690975,0.0
villages,-1.075256761840102,0.0
hate,1.304502923977656,0.0
stable,1.2879708035343975,0.0
forgive,1.2524838144801482,0.0
madam,1.507608353604904,0.0
dining,1.3790957483996185,0.0
supper,1.455926337401829,0.0
feelings,1.1776105708591311,0.0
simply,1.2556785615120358,0.0
hearts,1.2181722017971541,0.0
embarrassed,1.52521601286523,0.0
intently,1.5119550502891723,0.0
coarse,1.2698774382510127,0.0
pause,1.5390262489908548,0.0
dearest,1.563244505828471,0.0
posted,1.1193230723349958,0.0
valuable,-1.283953357967326,0.0
bare,1.1378121964399832,0.0
preparing,1.6243565848214718,0.0
dressing,1.018552161522258,0.0
gown,1.1412077637327571,0.0
constructed,-1.4383917102861326,0.0
motionless,1.2712337270702447,0.0
wake,1.4966530944907248,0.0
summer,1.0999177057970797,0.0
previous,1.0400304278332777,0.0
awake,1.569622173376604,0.0
sunshine,1.3344646702476592,0.0
carts,1.1670231117513226,0.0
dream,1.426439978183024,0.0
gallop,1.3166247583147437,0.0
wisdom,-1.2210893918485268,0.0
crossed,1.2104922519847234,0.0
sharply,1.0743671206130527,0.0
projecting,-1.159771316036433,0.0
charged,-1.265756878859045,0.0
cells,-1.1653264589659338,0.0
bath,1.2724747152384677,0.0
beauty,1.2494404707013096,0.0
needs,-1.112086358377009,0.0
haired,1.1843771534772105,0.0
sleepy,1.5668597181579602,0.0
exposure,-1.0353683173545372,0.0
pillow,1.2456238735271838,0.0
destiny,-1.2834910630996796,0.0
submit,-1.1980990356209622,0.0
proper,-1.108917970684435,0.0
passionately,1.3018547099261844,0.0
execution,1.2932992041742541,0.0
articles,-1.04105052676108,0.0
base,-1.1327365099387563,0.0
famous,1.0899855775441236,0.0
painted,-1.0866792446782128,0.0
flesh,1.1970514175955431,0.0
appropriate,-1.2939810280736737,0.0
match,1.272792304324023,0.0
25,-1.1767799576896685,0.0
fortnight,1.190112971357376,0.0
debt,-1.0946431887752888,0.0
dollars,-1.0888482485741704,0.0
chosen,1.0495169304907108,0.0
filling,-1.146539575466199,0.0
saving,-1.229426043303148,0.0
sums,-1.1791539773337507,0.0
improved,-1.205918685194935,0.0
poured,-1.161486301390933,0.0
relief,-1.070440120183374,0.0
christmas,1.3441154238324091,0.0
wishing,1.2300822441907429,0.0
hung,1.2297702137103792,0.0
frost,1.0903978248588673,0.0
ice,1.2386185791877244,0.0
million,-1.0752203859049796,0.0
space,-1.1109335624834786,0.0
humanity,-1.2085980709515471,0.0
combination,-1.4215592726945698,0.0
recover,-1.2944100859483931,0.0
owner,-1.0869487676952507,0.0
intellectual,-1.1686754779531603,0.0
honest,1.3944663467156804,0.0
defend,-1.2200445215190452,0.0
uniform,1.0668308651405831,0.0
fled,1.1310803006766852,0.0
battle,1.0460492202066496,0.0
spoils,-1.3683736670454898,0.0
victory,-1.0479464550921127,0.0
restored,-1.3468166247988225,0.0
henry,1.0590315489657447,0.0
tied,1.1554539982800538,0.0
lining,-1.1108743655526734,0.0
restore,-1.4430272895934633,0.0
unnecessary,-1.199230539513245,0.0
article,-1.1090752665336563,0.0
patches,-1.0935994677593168,0.0
balance,-1.1927105537055862,0.0
moral,-1.1464035642316657,0.0
decline,-1.2869822819107437,0.0
leads,-1.2452328738115872,0.0
lime,-1.1197803390849397,0.0
attained,-1.3619461533542274,0.0
stupid,1.3505208808637381,0.0
capacity,-1.2516949908431638,0.0
flat,1.0707946380450502,0.0
buy,1.0889194072815105,0.0
sold,-1.1150408185522551,0.0
gathered,1.1815257014797609,0.0
odour,-1.3033402307343611,0.0
accumulation,-1.3946304027890766,0.0
affection,-1.0644079034946203,0.0
offering,1.3081372954531432,0.0
stain,-1.1844247828765098,0.0
frequent,-1.1757883464485317,0.0
candle,1.3663192047161548,0.0
eh,1.3513939675006936,0.0
electric,-1.1376201617563846,0.0
countess,1.4153996070033752,0.0
mercy,1.0909295533665295,0.0
considerations,-1.2141800478311864,0.0
induce,-1.4007095511121708,0.0
december,-1.118041550084564,0.0
catherine,1.60615767794478,0.0
dismay,1.7492898369089582,0.0
intense,-1.254674021490305,0.0
played,1.2139926732767663,0.0
recourse,-1.4094495191498788,0.0
6,-1.243852533510864,0.0
introduction,-1.3259729390290684,0.0
standard,-1.0668394500300864,0.0
focus,-1.2857058696240051,0.0
grain,-1.118517654700046,0.0
determine,-1.3357119281731975,0.0
delayed,-1.2904306350134849,0.0
scotch,-1.074979813608705,0.0
circulation,-1.2285469379306853,0.0
winter,1.1435580751276708,0.0
rounded,-1.1487561817022032,0.0
intelligent,1.4177836155263062,0.0
recalled,1.3343132483552669,0.0
choosing,-1.3345465971563069,0.0
learning,1.1310586978000985,0.0
giving,1.0959731758534563,0.0
sigh,1.5308507096370785,0.0
inn,1.2179952152838631,0.0
museum,-1.2001210096258308,0.0
host,1.5504370204937494,0.0
stars,1.2613010183706208,0.0
shots,1.2925650161092987,0.0
doctors,1.3494665715750234,0.0
prosperity,-1.4319477248746126,0.0
servitude,-1.3725135611796626,0.0
establish,-1.320802646417768,0.0
faces,1.2854124920265273,0.0
nodded,1.4281392247369302,0.0
recommended,-1.3965784497814575,0.0
supplied,-1.27524052677063,0.0
ate,1.6009090101879808,0.0
teach,1.4417899975768458,0.0
finish,1.5999260951602658,0.0
numbers,-1.1818312192085243,0.0
big,1.1819302844386834,0.0
entry,-1.2963425811399298,0.0
100,-1.0872859681959857,0.0
longed,1.3243643315329563,0.0
wealth,-1.1922968673871832,0.0
acquired,-1.119928471742423,0.0
christ,1.1831781392170206,0.0
sternly,1.5625499203248916,0.0
commission,-1.2245688666520984,0.0
upset,1.8098061467477764,0.0
shed,1.1821748037538586,0.0
kill,1.268867660673227,0.0
chose,1.1466101846241905,0.0
sobbing,1.5135213929637386,0.0
heaven,1.1116863167757791,0.0
reaching,-1.078695233850829,0.0
chief,-1.0032121288796076,0.0
seventy,-1.0640641180555688,0.0
tend,-1.2373533043176599,0.0
association,-1.4403930458446983,0.0
sharing,-1.2314709439625091,0.0
roylott,1.021243986383221,0.0
woke,1.5497998040042635,0.0
ladies,1.35476320537229,0.0
rapid,-1.0415436921951473,0.0
basis,-1.4116785381548596,0.0
accompany,-1.2768533274160672,0.0
intimate,1.12979412212118,0.0
restless,1.1481715322184758,0.0
forearm,-1.1309041111579712,0.0
strain,-1.1646372591800986,0.0
continues,-1.4313620241175298,0.0
cares,1.3405620313029063,0.0
sore,-1.0533688888992812,0.0
western,-1.204669711023781,0.0
estates,-1.104389503559742,0.0
hampshire,-1.1819185428931651,0.0
century,-1.0996063239744658,0.0
acres,-1.1057861242834406,0.0
obtained,-1.18906952484052,0.0
advance,1.1239954709843791,0.0
relative,-1.519527657646322,0.0
term,-1.152540681871137,0.0
artillery,1.1822464280148088,0.0
provision,-1.2780320941382397,0.0
annual,-1.4286699431637775,0.0
event,-1.1161948842098006,0.0
railway,-1.2047396289865084,0.0
approaching,1.3873058492731698,0.0
village,1.2357560209565486,0.0
accept,1.0628557221980963,0.0
animals,-1.2533273438537893,0.0
aunt,1.384670961083185,0.0
deprived,-1.1762418107714012,0.0
wing,1.3678475322851542,0.0
central,-1.215914332882703,0.0
wretched,1.9039432525557307,0.0
consequence,-1.4606336360657404,0.0
moments,1.3741266206737124,0.0
security,-1.517876418852263,0.0
impending,1.1352457508500118,0.0
bind,1.2339675612420338,0.0
allied,-1.3960589239915786,0.0
forth,-1.0333511102378183,0.0
shawl,1.4338540789937455,0.0
swaying,1.40130015189814,0.0
unconscious,1.4720782961352283,0.0
satisfactory,-1.3321051436069054,0.0
wide,-1.0546017911249563,0.0
pure,-1.0773326251397417,0.0
waters,-1.1209165565571393,0.0
opposition,-1.1169417339035324,0.0
move,1.2512001990009445,0.0
falling,1.145694549535783,0.0
agricultural,-1.4170919460258675,0.0
decided,1.1466069017436935,0.0
dangerous,-1.176151328399242,0.0
feeble,1.085712822644192,0.0
commons,-1.1690347553051896,0.0
prices,-1.1395388212045368,0.0
total,-1.2240115553138462,0.0
girls,1.1958025915921269,0.0
wasted,1.2450936613026764,0.0
tooth,-1.3093580988987674,0.0
slope,1.1292135563895556,0.0
thickening,-1.2313693130302037,0.0
gossip,1.4977529420097988,0.0
joy,1.2191533658054825,0.0
portion,-1.1873701016546958,0.0
partly,-1.2461503933635252,0.0
repair,-1.2943638263364274,0.0
comparatively,-1.190708504686998,0.0
modern,-1.2745427491265713,0.0
firmly,1.0810475236738637,0.0
perplexity,1.3750952521246262,0.0
original,-1.1736873587550514,0.0
attached,-1.1268910677460486,0.0
fool,1.2784876017551288,0.0
changes,-1.2926583897232242,0.0
milk,-1.148705541105003,0.0
roused,1.5876381850347576,0.0
occupy,1.2320767703348965,0.0
noise,1.4401167244490891,0.0
gates,1.1722592452771543,0.0
hoarse,1.3960187614891202,0.0
element,-1.4860822770688311,0.0
cheerful,1.3491283119328412,0.0
exchanged,1.5745768949161008,0.0
distorted,1.3097107017954641,0.0
affected,-1.178650434224516,0.0
shoes,1.1865129202818714,0.0
cast,1.0653538413602968,0.0
eyed,1.2947969099970735,0.0
ray,-1.0953109317591867,0.0
occasional,1.274190481789057,0.0
tones,1.4691790735669008,0.0
stronger,1.1648684759957406,0.0
audible,1.3210828374592711,0.0
steam,-1.1692531990529174,0.0
distant,-1.078214697891063,0.0
handle,1.6144525099782212,0.0
rigid,-1.1759509197232658,0.0
tightly,-1.1034255381484854,0.0
falls,-1.2481325170495812,0.0
rapidity,-1.182742703250164,0.0
hastily,1.6043358504887255,0.0
causing,-1.2010482722674702,0.0
responsible,-1.4057417411193562,0.0
conscience,1.5108221060785965,0.0
afforded,-1.496355613541899,0.0
worthy,1.1197735318854862,0.0
en,-1.2034445998026937,0.0
steadily,-1.1417667356958765,0.0
officials,-1.1451001851417102,0.0
hastened,1.394669384455008,0.0
soft,-1.0412211550258308,0.0
suffering,1.090058269694805,0.0
inquiring,1.6233466043229914,0.0
regret,1.5274050233129826,0.0
crisis,-1.2996589470689754,0.0
spongy,-1.2624839927010885,0.0
surface,-1.107922152888256,0.0
province,-1.1024163522197852,0.0
attack,-1.1093091915608393,0.0
cotton,-1.1353800547295576,0.0
bandage,-1.1202096100744974,0.0
believed,-1.1974483725550975,0.0
justice,-1.0674222070741557,0.0
composed,-1.0870761017927626,0.0
collected,-1.0885504580078322,0.0
tired,1.6553091077051754,0.0
bandaged,1.3875280308024005,0.0
cure,-1.1459018927473743,0.0
clerk,1.8053840599872608,0.0
tense,-1.1570396722410157,0.0
bones,-1.1493636730703671,0.0
due,-1.3122146448298648,0.0
nearer,1.1544234005496248,0.0
qualifications,-1.3085153494702149,0.0
bosom,1.5194752257816961,0.0
thoughtful,1.4380136051253365,0.0
restrain,1.2140511980341495,0.0
convenient,-1.2983285802958644,0.0
inconvenience,-1.4030126507927825,0.0
fee,-1.117614489771745,0.0
thus,-1.307190289866936,0.0
deposit,-1.257717972431304,0.0
enable,-1.3683576835369529,0.0
operations,-1.3920235020485563,0.0
unpleasant,1.2921099444068311,0.0
necessity,-1.193265788935466,0.0
lest,1.3321186337795334,0.0
porter,1.3523438370366574,0.0
interrupted,1.37440908410997,0.0
porch,1.3530106073096568,0.0
muttering,1.5695578124680638,0.0
pushing,1.3737709544036951,0.0
tone,1.141356843636625,0.0
hoping,1.6144874663020032,0.0
towns,-1.1793084086354966,0.0
sick,1.3705719577906197,0.0
payment,-1.222595424960049,0.0
footsteps,1.3975615137984532,0.0
introduced,-1.160027888495718,0.0
secretary,1.0457739048638672,0.0
lateral,-1.1763144665689702,0.0
columns,1.1438197705287556,0.0
stiffness,-1.249232930019844,0.0
designed,-1.441781490188922,0.0
cries,1.3642941525195902,0.0
spine,-1.1256165945377434,0.0
rejected,-1.145096597377582,0.0
moon,1.2165037650949289,0.0
conscious,1.1423008706999134,0.0
painfully,1.5022159403412643,0.0
wounded,1.2498486834343454,0.0
etc,-1.195855661546117,0.0
captured,1.08966140272284,0.0
softened,1.1224296081403895,0.0
hills,1.0040331058228582,0.0
vote,-1.1168649937648536,0.0
scale,-1.2738766851323318,0.0
thanks,1.3192037067539302,0.0
destined,-1.2983584619889148,0.0
englishman,1.5342581534405932,0.0
vainly,1.5810124454796337,0.0
flames,1.3281467440969918,0.0
peasant,1.1932910004867594,0.0
containing,-1.0838778473707056,0.0
reduced,-1.2727218928274662,0.0
machinery,-1.3837552600523126,0.0
masses,-1.1291604046013601,0.0
bold,1.4367290438558435,0.0
simon,1.0572969914531147,0.0
moves,-1.247057287510397,0.0
bullet,-1.156809563875293,0.0
social,-1.152411626661594,0.0
status,-1.2185337845658604,0.0
tells,1.1933809019834674,0.0
sees,1.310238984107043,0.0
arrange,1.4008740503904298,0.0
robert,-1.0884517253743564,0.0
administration,-1.2599554880934696,0.0
disliked,1.44120432407102,0.0
san,-1.2972175048828456,0.0
stretching,-1.1158308550939275,0.0
protection,-1.2282135939376737,0.0
principle,-1.3152287056624423,0.0
management,-1.279310113790009,0.0
britain,-1.0902305730021802,0.0
definitely,-1.2464450935846407,0.0
california,-1.1068993292325515,0.0
alliance,-1.1373074421387548,0.0
invited,1.325659292593968,0.0
occurrence,-1.2291267161309982,0.0
affecting,-1.3855807926297825,0.0
performed,-1.1693979313255969,0.0
prolonged,-1.1645544847875813,0.0
footman,1.4173013124800824,0.0
footmen,1.5234514998503217,0.0
disturbance,-1.1999029781235782,0.0
steady,-1.1952832759549892,0.0
curly,1.1556847495893754,0.0
advanced,-1.1093819549921318,0.0
bowing,1.5501046601758866,0.0
class,-1.1896359423367735,0.0
pardon,1.3289294356271135,0.0
extend,-1.2812816815024306,0.0
offer,1.2056232969470257,0.0
arrive,1.24344882773674,0.0
directly,-1.2289494689237797,0.0
friendly,1.1486607807581108,0.0
amused,1.5935267844270835,0.0
pacific,-1.170123124994033,0.0
mountains,-1.1713661790144378,0.0
resolutions,-1.1626713730994398,0.0
heroic,1.2767697281635786,0.0
sacrifice,1.0601469558810852,0.0
renewed,-1.2923567255302797,0.0
relate,-1.2119001327015984,0.0
childish,1.5012230890002685,0.0
complaint,-1.3171637788372523,0.0
threatening,1.1433482909788124,0.0
fellows,1.3891324518948442,0.0
characters,-1.2173636108101784,0.0
existing,-1.5078908850636266,0.0
dissatisfied,1.4011206137470251,0.0
dragging,1.5443176871360154,0.0
margin,-1.2387769863762832,0.0
f,-1.1229585964358633,0.0
triumph,-1.1535421965658679,0.0
ancient,-1.1573511011161823,0.0
messenger,1.2472574005224455,0.0
measure,-1.2732533428078998,0.0
authority,-1.137623296863546,0.0
subjected,-1.377435239769485,0.0
blame,1.308697838226468,0.0
francis,1.3411219064017663,0.0
hay,1.2036288549313259,0.0
offended,1.352270581153418,0.0
resist,-1.2635340015614889,0.0
mexico,-1.1264064767268092,0.0
indians,-1.2554442475279466,0.0
sending,1.1630351635167069,0.0
paris,-1.0334669708392017,0.0
frowning,1.4142240216640347,0.0
monarch,1.3615283707677248,0.0
minister,1.1234827961277214,0.0
citizens,-1.1658966631155758,0.0
flag,1.1800219560554128,0.0
viewed,-1.4442064385432292,0.0
undergo,-1.2151274352728465,0.0
significant,1.26928627692596,0.0
select,-1.2877107184432404,0.0
loving,1.218260592522167,0.0
gracious,1.2522117504750674,0.0
snow,1.193795570149072,0.0
commanding,1.1546459655383772,0.0
swayed,1.4393067664842918,0.0
fighting,1.1335060535643884,0.0
tight,1.1072421763151226,0.0
alexander,1.112272082626058,0.0
banking,-1.3280882812666224,0.0
belonging,1.1803412404804656,0.0
funds,-1.4205613937420134,0.0
increasing,-1.1040848870686624,0.0
advancing,-1.139825791753132,0.0
empire,-1.139841191636837,0.0
refrain,1.6309079840218992,0.0
responsibility,-1.1418428832727283,0.0
national,-1.2300059346550878,0.0
ensue,-1.3295069576556746,0.0
everywhere,1.2410416764963532,0.0
niece,1.6607093758750564,0.0
200,-1.3005386596910729,0.0
generous,-1.3980542194060654,0.0
demand,-1.1096192630982336,0.0
kissed,1.2888618585553986,0.0
moving,1.1756127091221673,0.0
rage,1.6402668206675386,0.0
ruined,1.1874701298805048,0.0
nation,-1.1694154925781397,0.0
concealed,1.2274361348078968,0.0
considered,-1.1839876131598417,0.0
complex,-1.3224838518125313,0.0
nobody,1.5658166963753373,0.0
stirred,1.1984883099482992,0.0
accepted,-1.0926185232771417,0.0
entrance,1.0733230577087636,0.0
crying,1.4541134374857667,0.0
facing,1.209850125581057,0.0
cousin,1.2983751506677037,0.0
serve,1.213498328208773,0.0
altered,-1.1869183470067757,0.0
limit,-1.439570078548528,0.0
joint,-1.1528616793692288,0.0
bread,1.1795354391600323,0.0
uncommon,-1.4140753874665315,0.0
sorrow,1.1584314807395144,0.0
differently,1.3693413544130617,0.0
excessive,-1.335128835812915,0.0
passionate,1.1359209164842687,0.0
proud,1.2057526472618143,0.0
repeat,1.6743036620375995,0.0
admitted,-1.1536181003869557,0.0
hid,1.3446330098033057,0.0
crushing,-1.3153299329600738,0.0
opponent,1.3863791763911433,0.0
naked,1.3697753881362829,0.0
depression,-1.3504010785312264,0.0
framework,-1.21253869193929,0.0
outline,-1.3012002865701235,0.0
effected,-1.392069758763543,0.0
excluded,-1.3521777237841333,0.0
gratitude,1.3584835441789036,0.0
limited,-1.2931174162795618,0.0
valet,1.4857873100981909,0.0
reasonable,-1.1678347784252583,0.0
wherever,-1.2786155842238145,0.0
manifestations,-1.2840466610217862,0.0
placing,-1.2706378687773991,0.0
literary,-1.1705556954978709,0.0
proportion,-1.2485719178539416,0.0
avoiding,1.4246184770396728,0.0
enterprise,-1.206510006524912,0.0
schools,-1.2926229701597438,0.0
hunter,1.1376887371932591,0.0
parents,1.2460971329896449,0.0
seeking,1.3177103484995514,0.0
employment,-1.5080077494322572,0.0
anteroom,1.6009311336235381,0.0
fold,-1.1298469247339809,0.0
rank,-1.0945711128379934,0.0
killing,1.2371041102588485,0.0
obey,1.431220440381798,0.0
commands,-1.1956084403339071,0.0
offensive,-1.2209140280736708,0.0
overcome,-1.2695553576984746,0.0
decision,-1.144885962264883,0.0
philadelphia,-1.1299683106147185,0.0
rucastle,1.2133551846016102,0.0
natured,1.2713934616412494,0.0
cease,1.3478938536237035,0.0
grateful,1.5048159519538535,0.0
fulfilled,-1.212358926538622,0.0
abnormal,-1.4300276570616852,0.0
tube,-1.116575947492081,0.0
trains,1.1221058856410282,0.0
studies,-1.2412372204663376,0.0
brief,-1.2216808866466655,0.0
rolling,1.3504982465403057,0.0
sin,1.1648743751386998,0.0
hidden,1.3630602678009638,0.0
devised,-1.3220639029640735,0.0
awaited,1.3503675237275852,0.0
actual,-1.3113190877029115,0.0
treatment,-1.24335314085268,0.0
uncomfortable,1.5397158968139264,0.0
tears,1.2532626264173037,0.0
gloomy,1.2857318011667735,0.0
weaker,-1.3263285749599756,0.0
capture,1.2071905248842605,0.0
drunk,1.6391993230301285,0.0
nursery,1.5533834576813539,0.0
entire,-1.355069327961666,0.0
chapter,-1.1505078173392722,0.0
lowered,1.222691532461401,0.0
pretext,1.4176636878482292,0.0
peaceful,-1.290269088040337,0.0
trunk,-1.1343382011674203,0.0
suite,1.2213489905832802,0.0
preoccupied,1.4321455109943129,0.0
forbidden,1.3405106564442086,0.0
drinking,1.6319184085478964,0.0
resembling,-1.1147167406059582,0.0
illness,1.261336109889725,0.0
dealing,-1.4121135173593535,0.0
setting,-1.1099863405231971,0.0
various,-1.1646642061907475,0.0
intentions,1.2125569652600956,0.0
fed,1.3343393541991215,0.0
meeting,1.2212739586551205,0.0
relieve,-1.3820938568050014,0.0
assembled,1.1033401599249126,0.0
fever,-1.0765940438607184,0.0
arguments,-1.25580562121782,0.0
based,-1.292438794975893,0.0
sources,-1.4743817818044895,0.0
domain,-1.1195152742348602,0.0
encouraged,-1.5779986743301953,0.0
suggestion,-1.2238514331442572,0.0
http,-1.1435188322240302,0.0
include,-1.4026660534973374,0.0
including,-1.2163980853153409,0.0
99,-1.4279144817486622,0.0
conservative,-1.2166812568377647,0.0
selected,-1.1752049242646652,0.0
audience,1.6220817824321214,0.0
1,-1.1959314708714024,0.0
population,-1.2400473617379912,0.0
goal,-1.1852983188389887,0.0
july,-1.1308191919656874,0.0
archive,-1.21004554745133,0.0
foundation,-1.091122923493498,0.0
donations,-1.1034767484989008,0.0
alabama,-1.2535237034255673,0.0
arkansas,-1.2437178279231145,0.0
connecticut,-1.1216780180147632,0.0
delaware,-1.2093044338069778,0.0
illinois,-1.2088045011420532,0.0
indiana,-1.2472260645872788,0.0
iowa,-1.3093464386355969,0.0
kansas,-1.1504414339415276,0.0
kentucky,-1.1014243513877755,0.0
maine,-1.306502856400007,0.0
massachusetts,-1.1617949303076096,0.0
michigan,-1.23474914411552,0.0
mississippi,-1.1121236713859275,0.0
missouri,-1.1460730115845317,0.0
nebraska,-1.1619816568035597,0.0
york,-1.0634395675194137,0.0
carolina,-1.0911328508930287,0.0
ohio,-1.0962141183169958,0.0
oregon,-1.240675899870013,0.0
rhode,-1.1463323201652686,0.0
utah,-1.2480710763669949,0.0
virginia,-1.1196825835824329,0.0
washington,-1.1091555809977158,0.0
wisconsin,-1.24318100524527,0.0
requirements,-1.335161659027398,0.0
constantly,-1.1701223774243998,0.0
finishing,1.6158271870530845,0.0
international,-1.3003123132360357,0.0
university,-1.1411346816343382,0.0
transfer,-1.5083020102717153,0.0
approved,-1.2009211254553542,0.0
internal,-1.2291995114011642,0.0
revenue,-1.2654929449301429,0.0
3,-1.3209010602944713,0.0
organization,-1.3893975373553091,0.0
maximum,-1.4784358028841784,0.0
permitted,-1.4599673022043342,0.0
michael,1.1056701121287886,0.0
hart,-1.0899633524461865,0.0
liability,-1.3821950887284318,0.0
distribute,-1.1458857094616848,0.0
copies,-1.1887146062426572,0.0
tm,-1.1856603369411378,0.0
physical,-1.1704615405423102,0.0
medium,-1.1912748237590365,0.0
distributed,-1.161054871099457,0.0
trademark,-1.1710494824556426,0.0
commercial,-1.3017421428406561,0.0
products,-1.3403417147729249,0.0
works,-1.1751394910691508,0.0
despite,1.09193729182936,0.0
defective,-1.3900735514643954,0.0
damaged,-1.2911720704323977,0.0
virus,-1.333325897777638,0.0
damage,-1.3671764680874652,0.0
equipment,-1.3193534870874253,0.0
damages,-1.3413544832873892,0.0
replacement,-1.2091894706402335,0.0
contract,-1.5192690166667109,0.0
express,1.0711180198973158,0.0
agents,-1.2271914439416016,0.0
production,-1.2806448403529755,0.0
distribution,-1.3065431085985901,0.0
references,-1.2546060979937694,0.0
proprietary,-1.412034670554482,0.0
resulting,-1.2753551929252152,0.0
program,-1.2870417362551896,0.0
honor,1.269891244510114,0.0
provisions,-1.1566187618816692,0.0
20,-1.1522850701814642,0.0
profits,-1.3856784765638233,0.0
applicable,-1.3655140568998814,0.0
taxes,-1.1527894000129904,0.0
materials,-1.1397414293115822,0.0
portions,-1.1460203535277695,0.0
related,-1.158136099753904,0.0
28,-1.2060653831414645,0.0
smith,1.174824981817388,0.0
primary,-1.2522058569140786,0.0
eighth,-1.1345037912584497,0.0
expansion,-1.421940717453433,0.0
obtain,-1.1658657876254173,0.0
criticism,-1.3117233008770643,0.0
route,-1.3625551384973749,0.0
challenge,1.2041503175372867,0.0
historical,-1.174894983190522,0.0
progressive,-1.3126223968899149,0.0
historians,-1.1146047364749725,0.0
honored,1.3872469789685844,0.0
heroes,-1.2596438688556442,0.0
subjects,-1.245952997991196,0.0
demonstrated,-1.5977927707846111,0.0
battles,-1.125827279025358,0.0
widely,-1.1937189002214008,0.0
naval,-1.146624588625052,0.0
